Candidate_ID,Job_Role,Source,Application_Date,Screening_Status,Technical_Interview,HR_Interview,Offer_Status,Offer_Accepted,Time_to_Hire_Days,CTC_Offered_LPA
8248,HR Executive,Campus,2024-04-26,Rejected,Rejected,Passed,Not Offered,Yes,5,7.32
8249,Software Engineer,Company Website,2024-06-24,Passed,Passed,Pending,Not Offered,Pending,31,10.71
8250,Business Analyst,Referral,2024-10-02,Passed,Passed,Passed,Not Offered,Pending,48,16.2
8251,Data Analyst,Campus,2024-03-25,Passed,Passed,Rejected,Not Offered,No,32,10.61
8252,Business Analyst,Naukri,2024-04-26,Passed,Rejected,Passed,Not Offered,No,43,11.91
8253,Data Analyst,LinkedIn,2024-12-27,Rejected,Passed,Pending,Offered,No,30,8.76
8254,Data Scientist,LinkedIn,2024-07-22,Passed,Rejected,Passed,Not Offered,Pending,13,11.25
8255,Software Engineer,LinkedIn,2024-05-25,Passed,Not Attended,Passed,Not Offered,Yes,34,15.92
8256,Data Scientist,Referral,2024-08-02,Passed,Passed,Pending,Offered,No,7,18.68
8257,Data Scientist,Campus,2024-04-14,Rejected,Passed,Passed,Not Offered,No,47,11.43
8258,Data Analyst,LinkedIn,2024-12-14,Rejected,Passed,Rejected,Not Offered,Pending,35,5.52
8259,Business Analyst,LinkedIn,2024-10-23,Rejected,Passed,Passed,Not Offered,Pending,57,16.16
8260,HR Executive,Company Website,2024-12-21,Passed,Passed,Rejected,Offered,No,14,15.9
8261,Data Analyst,Campus,2024-03-09,Passed,Passed,Passed,Not Offered,Yes,55,14.49
8262,HR Executive,Campus,2024-09-11,Rejected,Not Attended,Rejected,Not Offered,Yes,36,12.92
8263,Data Scientist,Company Website,2024-08-18,Rejected,Passed,Pending,Offered,Yes,5,8.45
8264,HR Executive,Campus,2024-07-21,Passed,Passed,Pending,Not Offered,No,50,15.72
8265,Business Analyst,Naukri,2024-12-27,Rejected,Rejected,Pending,Not Offered,Yes,12,19.73
8266,Data Analyst,Referral,2024-09-04,Rejected,Passed,Pending,Not Offered,No,43,10.98
8267,Business Analyst,Company Website,2024-09-05,Passed,Passed,Rejected,Not Offered,Pending,14,5.77
8268,Business Analyst,LinkedIn,2024-05-23,Passed,Rejected,Passed,Not Offered,Pending,28,6.82
8269,Data Analyst,Campus,2024-10-09,Passed,Passed,Rejected,Offered,No,48,7.37
8270,Business Analyst,Naukri,2024-12-21,Rejected,Not Attended,Passed,Offered,Yes,23,13.81
8271,Software Engineer,Naukri,2024-08-28,Passed,Passed,Passed,Not Offered,Yes,57,16.04
8272,Software Engineer,Referral,2024-12-06,Rejected,Rejected,Pending,Offered,No,11,8.94
8273,Software Engineer,Naukri,2024-08-16,Passed,Rejected,Rejected,Not Offered,Pending,13,15.44
8274,HR Executive,Campus,2024-01-31,Passed,Passed,Passed,Offered,Pending,58,4.5
8275,Business Analyst,Campus,2024-04-18,Passed,Passed,Pending,Not Offered,No,36,18.25
8276,Data Analyst,Naukri,2024-01-27,Rejected,Passed,Pending,Not Offered,Yes,23,4.15
8277,Data Analyst,Campus,2024-12-08,Passed,Not Attended,Rejected,Not Offered,No,43,16.64
8278,HR Executive,Campus,2024-06-08,Passed,Rejected,Rejected,Not Offered,Yes,33,15.07
8279,Data Analyst,LinkedIn,2024-01-17,Rejected,Passed,Passed,Not Offered,Pending,20,13.97
8280,Software Engineer,Company Website,2024-09-23,Passed,Rejected,Pending,Not Offered,Yes,43,4.03
8281,Business Analyst,Campus,2024-05-08,Rejected,Rejected,Passed,Not Offered,Pending,48,11.83
8282,Data Analyst,Campus,2024-08-07,Passed,Not Attended,Pending,Not Offered,Yes,7,5.09
8283,Data Analyst,Referral,2024-03-22,Passed,Passed,Pending,Offered,Pending,9,10.47
8284,Data Scientist,Company Website,2024-02-18,Passed,Not Attended,Pending,Offered,Pending,10,5.88
8285,Data Scientist,Company Website,2024-02-10,Rejected,Passed,Pending,Not Offered,No,21,5.63
8286,Data Scientist,Company Website,2024-01-20,Passed,Not Attended,Rejected,Not Offered,No,21,12.73
8287,Business Analyst,Naukri,2024-11-22,Rejected,Passed,Pending,Offered,Pending,40,7.82
8288,Software Engineer,LinkedIn,2024-02-06,Passed,Passed,Pending,Offered,Yes,46,16.1
8289,Software Engineer,LinkedIn,2024-02-08,Passed,Not Attended,Passed,Not Offered,Pending,36,7.3
8290,Software Engineer,Referral,2024-04-18,Passed,Not Attended,Passed,Offered,No,59,8.71
8291,Business Analyst,Company Website,2024-03-04,Rejected,Passed,Rejected,Offered,Pending,59,13.06
8292,Business Analyst,Company Website,2024-06-23,Passed,Rejected,Pending,Not Offered,No,44,3.14
8293,Data Scientist,Campus,2024-10-05,Passed,Passed,Pending,Offered,No,18,17.31
8294,Data Analyst,Naukri,2024-02-01,Rejected,Passed,Pending,Offered,No,36,4.56
8295,HR Executive,Naukri,2024-07-27,Passed,Passed,Passed,Not Offered,No,47,3.46
8296,HR Executive,Referral,2024-01-19,Passed,Passed,Rejected,Not Offered,Pending,42,16.14
8297,Data Analyst,LinkedIn,2024-04-15,Passed,Rejected,Rejected,Not Offered,Pending,17,16.6
8298,Data Scientist,Company Website,2024-07-24,Passed,Passed,Rejected,Offered,Pending,51,13.83
8299,Data Analyst,Referral,2024-09-03,Passed,Passed,Passed,Not Offered,Yes,27,17.14
8300,Data Analyst,Naukri,2024-11-18,Rejected,Not Attended,Rejected,Not Offered,Pending,16,18.59
8301,HR Executive,Naukri,2024-06-15,Passed,Passed,Rejected,Offered,Yes,26,6.82
8302,Data Scientist,Naukri,2024-03-29,Passed,Rejected,Rejected,Not Offered,Yes,34,10.64
8303,Business Analyst,Company Website,2024-11-11,Rejected,Not Attended,Rejected,Not Offered,No,57,9.88
8304,HR Executive,Company Website,2024-01-11,Passed,Passed,Rejected,Not Offered,No,26,5.86
8305,Business Analyst,Company Website,2024-02-18,Rejected,Passed,Passed,Not Offered,Pending,14,7.51
8306,Data Scientist,Campus,2024-03-01,Passed,Rejected,Pending,Not Offered,Pending,16,9.95
8307,Data Analyst,LinkedIn,2024-06-19,Passed,Rejected,Passed,Offered,Yes,40,4.73
8308,Software Engineer,Naukri,2024-05-22,Passed,Rejected,Pending,Offered,No,32,15.86
8309,Software Engineer,Naukri,2024-07-25,Passed,Rejected,Passed,Not Offered,No,27,13.35
8310,Data Scientist,Campus,2024-07-19,Passed,Not Attended,Rejected,Not Offered,No,28,18.69
8311,Software Engineer,Naukri,2024-01-05,Passed,Passed,Pending,Not Offered,No,32,3.53
8312,Business Analyst,Naukri,2024-07-29,Passed,Rejected,Passed,Not Offered,Pending,12,14.06
8313,Software Engineer,Company Website,2024-01-29,Passed,Passed,Pending,Offered,Pending,24,16.35
8314,Data Scientist,Company Website,2024-07-08,Passed,Passed,Passed,Not Offered,No,7,11.68
8315,Data Scientist,LinkedIn,2024-07-06,Passed,Passed,Passed,Not Offered,Pending,11,19.42
8316,Business Analyst,Naukri,2024-11-20,Passed,Passed,Pending,Not Offered,Pending,27,3.65
8317,Software Engineer,Referral,2024-09-11,Passed,Not Attended,Pending,Offered,No,39,11.91
8318,Software Engineer,Naukri,2024-05-29,Passed,Passed,Passed,Offered,No,37,8.32
8319,Data Analyst,Naukri,2024-01-13,Rejected,Passed,Pending,Not Offered,No,55,19.55
8320,HR Executive,LinkedIn,2024-06-05,Passed,Passed,Rejected,Not Offered,Pending,50,19.27
8321,Data Scientist,Referral,2024-03-20,Passed,Passed,Passed,Not Offered,Pending,39,4.65
8322,Data Analyst,Naukri,2024-12-21,Passed,Rejected,Pending,Not Offered,Pending,26,9.68
8323,Data Scientist,Referral,2024-09-29,Passed,Rejected,Rejected,Not Offered,Pending,38,6.75
8324,Data Analyst,Company Website,2024-05-27,Rejected,Not Attended,Passed,Not Offered,Pending,40,17.11
8325,HR Executive,Company Website,2024-07-24,Passed,Rejected,Pending,Not Offered,Pending,41,18.5
8326,Data Analyst,Referral,2024-04-23,Passed,Rejected,Pending,Offered,Pending,42,18.05
8327,Data Scientist,Naukri,2024-01-06,Passed,Passed,Rejected,Not Offered,No,30,9.07
8328,Software Engineer,Referral,2024-10-04,Rejected,Rejected,Pending,Offered,Pending,45,8.14
8329,Data Scientist,Referral,2024-08-19,Rejected,Passed,Pending,Not Offered,Pending,14,14.5
8330,Business Analyst,Company Website,2024-05-16,Passed,Not Attended,Passed,Not Offered,Pending,41,18.83
8331,Business Analyst,Referral,2024-06-08,Passed,Not Attended,Pending,Offered,Pending,54,4.05
8332,Business Analyst,Campus,2024-12-09,Rejected,Not Attended,Passed,Offered,Pending,11,3.98
8333,Business Analyst,Campus,2024-10-15,Passed,Passed,Rejected,Not Offered,No,46,9.86
8334,HR Executive,Company Website,2024-07-23,Passed,Passed,Pending,Not Offered,No,15,10.11
8335,Software Engineer,Naukri,2024-11-21,Rejected,Not Attended,Pending,Not Offered,Yes,21,11.38
8336,Software Engineer,Naukri,2024-10-31,Passed,Rejected,Passed,Not Offered,No,12,11.49
8337,Data Scientist,Company Website,2024-12-25,Passed,Rejected,Rejected,Offered,Yes,11,10.89
8338,Data Analyst,Naukri,2024-06-06,Passed,Passed,Rejected,Offered,Pending,50,16.31
8339,Data Scientist,LinkedIn,2024-12-23,Rejected,Not Attended,Passed,Not Offered,Pending,47,16.0
8340,Data Scientist,Campus,2024-04-15,Passed,Rejected,Pending,Offered,Yes,12,15.76
8341,Data Scientist,LinkedIn,2024-03-22,Rejected,Passed,Pending,Not Offered,No,37,8.55
8342,Data Scientist,LinkedIn,2024-12-07,Passed,Not Attended,Pending,Offered,Pending,10,3.31
8343,Software Engineer,LinkedIn,2024-09-26,Rejected,Passed,Rejected,Not Offered,No,50,16.98
8344,Data Analyst,Company Website,2024-02-18,Rejected,Rejected,Passed,Offered,No,9,18.76
8345,Data Scientist,LinkedIn,2024-07-24,Passed,Passed,Pending,Offered,No,20,12.76
8346,Software Engineer,Referral,2024-08-05,Passed,Rejected,Passed,Not Offered,No,49,5.05
8347,Data Scientist,Naukri,2024-11-01,Passed,Passed,Passed,Not Offered,No,52,5.69
8348,Business Analyst,Company Website,2024-06-12,Passed,Passed,Pending,Not Offered,Pending,18,17.57
8349,Data Scientist,Referral,2024-10-05,Passed,Rejected,Pending,Offered,Pending,38,14.27
8350,Data Scientist,Referral,2024-11-17,Rejected,Passed,Rejected,Offered,Yes,54,7.18
8351,HR Executive,Campus,2024-08-18,Passed,Not Attended,Passed,Not Offered,No,38,6.17
8352,Business Analyst,Campus,2024-07-17,Passed,Passed,Passed,Not Offered,Pending,29,7.97
8353,Data Analyst,Referral,2024-08-01,Passed,Not Attended,Rejected,Offered,No,26,8.24
8354,Data Scientist,Campus,2024-10-10,Passed,Passed,Rejected,Not Offered,No,7,16.9
8355,Data Analyst,Naukri,2024-10-02,Passed,Rejected,Pending,Not Offered,No,45,18.25
8356,Business Analyst,Naukri,2024-07-03,Rejected,Passed,Pending,Not Offered,Yes,22,7.28
8357,Data Scientist,Campus,2024-07-28,Passed,Passed,Rejected,Offered,Pending,24,6.26
8358,HR Executive,LinkedIn,2024-04-30,Rejected,Rejected,Rejected,Not Offered,Pending,17,12.4
8359,Software Engineer,Referral,2024-08-03,Rejected,Passed,Pending,Not Offered,No,46,12.65
8360,HR Executive,Naukri,2024-04-06,Rejected,Not Attended,Pending,Not Offered,Yes,38,6.86
8361,HR Executive,Campus,2024-04-28,Passed,Passed,Pending,Offered,Yes,25,16.91
8362,Software Engineer,Campus,2024-12-30,Passed,Not Attended,Pending,Not Offered,Pending,33,18.64
8363,Software Engineer,Naukri,2024-10-08,Passed,Rejected,Passed,Not Offered,No,55,4.38
8364,Software Engineer,Naukri,2024-04-15,Passed,Rejected,Pending,Not Offered,No,13,15.91
8365,Data Scientist,LinkedIn,2024-11-13,Rejected,Passed,Passed,Not Offered,Pending,44,11.53
8366,Data Analyst,Campus,2024-05-21,Passed,Passed,Pending,Offered,No,26,6.33
8367,Data Analyst,Campus,2024-11-18,Passed,Passed,Pending,Not Offered,No,35,10.3
8368,Software Engineer,Company Website,2024-09-24,Passed,Rejected,Rejected,Not Offered,Pending,49,11.6
8369,HR Executive,LinkedIn,2024-10-17,Passed,Rejected,Passed,Offered,No,35,12.96
8370,Business Analyst,Naukri,2024-06-15,Passed,Rejected,Passed,Not Offered,No,10,3.57
8371,Software Engineer,Naukri,2024-06-08,Passed,Not Attended,Passed,Offered,No,45,14.84
8372,HR Executive,Referral,2024-08-18,Rejected,Passed,Pending,Not Offered,Pending,50,11.65
8373,HR Executive,Naukri,2024-01-14,Passed,Passed,Rejected,Not Offered,Pending,6,13.88
8374,Data Scientist,Campus,2024-07-11,Passed,Passed,Rejected,Not Offered,Pending,11,17.45
8375,Data Scientist,Naukri,2024-06-03,Passed,Not Attended,Pending,Not Offered,No,16,12.61
8376,Data Analyst,Campus,2024-04-10,Passed,Passed,Passed,Not Offered,Pending,47,18.22
8377,Data Analyst,Campus,2024-02-29,Passed,Rejected,Pending,Offered,No,55,16.48
8378,Business Analyst,LinkedIn,2024-02-12,Rejected,Passed,Rejected,Not Offered,Pending,23,13.7
8379,Business Analyst,Naukri,2024-07-11,Passed,Passed,Passed,Offered,Yes,51,12.88
8380,Business Analyst,LinkedIn,2024-11-06,Passed,Rejected,Pending,Offered,Pending,24,10.35
8381,Business Analyst,Campus,2024-04-18,Rejected,Passed,Rejected,Not Offered,No,17,17.95
8382,HR Executive,Naukri,2024-04-02,Rejected,Passed,Passed,Offered,Pending,51,10.03
8383,HR Executive,Naukri,2024-08-03,Passed,Rejected,Rejected,Not Offered,No,25,3.35
8384,Data Analyst,LinkedIn,2024-06-11,Passed,Passed,Pending,Not Offered,No,41,3.57
8385,Data Scientist,LinkedIn,2024-12-16,Rejected,Passed,Passed,Not Offered,Pending,30,18.73
8386,Data Scientist,Campus,2024-08-21,Passed,Rejected,Rejected,Not Offered,No,37,5.02
8387,Software Engineer,Campus,2024-12-16,Passed,Rejected,Pending,Offered,Pending,52,16.38
8388,HR Executive,Naukri,2024-06-15,Passed,Passed,Pending,Offered,Pending,26,17.45
8389,Business Analyst,Naukri,2024-05-27,Passed,Rejected,Pending,Not Offered,Yes,15,12.37
8390,Business Analyst,Company Website,2024-01-28,Passed,Rejected,Passed,Not Offered,No,19,17.28
8391,Software Engineer,Company Website,2024-09-15,Passed,Passed,Rejected,Offered,Pending,49,4.81
8392,Data Scientist,Referral,2024-03-26,Passed,Rejected,Pending,Not Offered,Pending,51,19.98
8393,Business Analyst,Campus,2024-04-17,Rejected,Rejected,Passed,Not Offered,Pending,22,13.15
8394,Data Scientist,Referral,2024-04-26,Passed,Passed,Rejected,Offered,Pending,35,17.5
8395,Software Engineer,Referral,2024-12-29,Passed,Rejected,Pending,Offered,No,51,7.64
8396,Data Scientist,LinkedIn,2024-01-15,Passed,Rejected,Pending,Offered,Yes,38,8.29
8397,Data Scientist,LinkedIn,2024-07-29,Rejected,Not Attended,Passed,Not Offered,No,33,5.61
8398,Data Scientist,Company Website,2024-11-13,Passed,Rejected,Passed,Not Offered,No,45,15.18
8399,Business Analyst,Referral,2024-01-31,Rejected,Passed,Rejected,Offered,Yes,21,3.4
8400,Data Analyst,Company Website,2024-10-08,Passed,Passed,Pending,Not Offered,Pending,22,4.84
8401,HR Executive,Campus,2024-07-03,Passed,Not Attended,Pending,Not Offered,No,36,5.94
8402,Data Scientist,Naukri,2024-03-06,Rejected,Not Attended,Passed,Not Offered,Yes,14,14.75
8403,Data Scientist,LinkedIn,2024-11-11,Rejected,Passed,Passed,Offered,Pending,13,14.13
8404,Data Scientist,Campus,2024-03-03,Passed,Passed,Rejected,Not Offered,No,56,13.57
8405,Data Analyst,Campus,2024-08-15,Passed,Rejected,Pending,Not Offered,Yes,56,10.01
8406,Software Engineer,LinkedIn,2024-04-10,Passed,Rejected,Pending,Not Offered,Yes,31,18.89
8407,Business Analyst,LinkedIn,2024-12-21,Passed,Passed,Rejected,Not Offered,Pending,30,19.37
8408,Data Analyst,Referral,2024-05-18,Passed,Rejected,Pending,Not Offered,Pending,25,9.28
8409,Data Scientist,Company Website,2024-04-28,Passed,Passed,Rejected,Offered,No,33,11.95
8410,Data Analyst,Campus,2024-02-26,Rejected,Passed,Rejected,Not Offered,No,24,14.8
8411,Data Analyst,Referral,2024-05-10,Rejected,Passed,Passed,Not Offered,Yes,13,7.55
8412,Data Analyst,Referral,2024-02-06,Passed,Rejected,Pending,Not Offered,No,8,15.97
8413,Software Engineer,Campus,2024-04-20,Passed,Not Attended,Rejected,Not Offered,Yes,19,16.08
8414,HR Executive,Campus,2024-06-01,Rejected,Passed,Passed,Offered,Yes,56,11.51
8415,Business Analyst,Naukri,2024-09-06,Passed,Passed,Passed,Offered,No,27,10.07
8416,Software Engineer,Company Website,2024-08-29,Passed,Not Attended,Passed,Not Offered,Pending,46,13.9
8417,Software Engineer,Campus,2024-07-26,Passed,Passed,Passed,Not Offered,Yes,46,3.28
8418,HR Executive,LinkedIn,2024-06-18,Passed,Rejected,Passed,Not Offered,Yes,20,17.55
8419,Software Engineer,Naukri,2024-09-13,Passed,Rejected,Pending,Not Offered,Pending,5,17.7
8420,Data Analyst,Company Website,2024-10-05,Rejected,Passed,Passed,Offered,No,23,11.59
8421,Data Analyst,LinkedIn,2024-12-28,Passed,Passed,Rejected,Not Offered,Pending,30,3.28
8422,Data Scientist,LinkedIn,2024-04-22,Passed,Not Attended,Passed,Not Offered,Pending,8,9.31
8423,Software Engineer,Company Website,2024-06-23,Passed,Rejected,Pending,Offered,No,32,10.74
8424,Data Scientist,Naukri,2024-03-29,Rejected,Passed,Rejected,Not Offered,No,44,17.29
8425,Business Analyst,LinkedIn,2024-05-14,Rejected,Not Attended,Passed,Not Offered,No,53,3.58
8426,Data Analyst,Referral,2024-10-20,Passed,Passed,Pending,Not Offered,No,39,11.63
8427,Business Analyst,Company Website,2024-10-29,Rejected,Passed,Pending,Offered,No,39,10.81
8428,HR Executive,Company Website,2024-12-24,Passed,Rejected,Pending,Not Offered,No,48,6.77
8429,Data Analyst,Campus,2024-07-24,Passed,Rejected,Passed,Not Offered,Pending,44,7.14
8430,Business Analyst,Naukri,2024-11-13,Passed,Passed,Rejected,Offered,No,25,12.88
8431,HR Executive,Referral,2024-03-13,Passed,Passed,Pending,Not Offered,Pending,41,19.47
8432,Business Analyst,Referral,2024-09-15,Passed,Rejected,Pending,Offered,Pending,31,16.48
8433,HR Executive,Campus,2024-12-23,Passed,Rejected,Pending,Not Offered,No,51,11.5
8434,HR Executive,LinkedIn,2024-05-27,Passed,Not Attended,Rejected,Not Offered,No,44,12.76
8435,Data Analyst,LinkedIn,2024-08-12,Passed,Passed,Pending,Not Offered,Pending,17,12.76
8436,Data Scientist,Referral,2024-04-14,Passed,Rejected,Pending,Offered,No,58,14.93
8437,HR Executive,Naukri,2024-02-13,Passed,Passed,Passed,Not Offered,Pending,10,8.73
8438,HR Executive,LinkedIn,2024-12-21,Passed,Not Attended,Rejected,Not Offered,Yes,35,14.49
8439,Data Analyst,Company Website,2024-01-26,Passed,Passed,Pending,Not Offered,Pending,27,7.32
8440,Data Scientist,Campus,2024-10-30,Rejected,Rejected,Passed,Offered,Pending,46,16.65
8441,Software Engineer,Naukri,2024-09-17,Rejected,Not Attended,Passed,Offered,Yes,37,18.99
8442,Software Engineer,LinkedIn,2024-02-28,Passed,Not Attended,Passed,Not Offered,Pending,13,12.54
8443,Data Scientist,Referral,2024-03-01,Passed,Rejected,Pending,Not Offered,Yes,9,4.21
8444,Business Analyst,Campus,2024-10-31,Passed,Rejected,Pending,Not Offered,No,48,15.1
8445,Data Analyst,LinkedIn,2024-03-10,Rejected,Not Attended,Rejected,Offered,Pending,49,18.77
8446,Data Scientist,Referral,2024-09-27,Passed,Not Attended,Pending,Not Offered,Pending,42,19.05
8447,Software Engineer,LinkedIn,2024-09-13,Rejected,Rejected,Rejected,Not Offered,No,52,18.48
8448,HR Executive,Campus,2024-05-04,Passed,Rejected,Pending,Offered,Pending,48,12.58
8449,Software Engineer,Company Website,2024-01-19,Rejected,Passed,Passed,Offered,Yes,58,18.61
8450,HR Executive,Company Website,2024-04-28,Passed,Passed,Pending,Offered,Yes,8,7.56
8451,Data Analyst,Referral,2024-11-15,Rejected,Passed,Passed,Not Offered,Yes,36,5.45
8452,HR Executive,Company Website,2024-03-06,Passed,Passed,Passed,Not Offered,Pending,7,11.1
8453,Data Scientist,Campus,2024-09-01,Rejected,Rejected,Passed,Not Offered,Yes,38,3.53
8454,HR Executive,Referral,2024-02-26,Passed,Passed,Rejected,Not Offered,Yes,46,4.31
8455,Business Analyst,LinkedIn,2024-02-13,Passed,Passed,Pending,Offered,Pending,16,13.22
8456,Data Scientist,Naukri,2024-01-12,Rejected,Passed,Rejected,Not Offered,No,40,14.97
8457,Data Analyst,LinkedIn,2024-08-23,Rejected,Passed,Passed,Not Offered,No,51,5.36
8458,Data Scientist,Campus,2024-01-24,Passed,Passed,Pending,Offered,Pending,50,8.8
8459,Business Analyst,Referral,2024-09-13,Passed,Not Attended,Passed,Not Offered,Yes,36,16.73
8460,Data Analyst,LinkedIn,2024-10-10,Rejected,Rejected,Pending,Not Offered,No,35,6.42
8461,Software Engineer,Referral,2024-11-19,Rejected,Passed,Pending,Not Offered,Pending,17,18.14
8462,Business Analyst,Company Website,2024-12-26,Passed,Passed,Rejected,Not Offered,Pending,53,12.55
8463,Data Analyst,Naukri,2024-09-07,Passed,Rejected,Passed,Not Offered,Pending,26,13.09
8464,HR Executive,Campus,2024-04-03,Rejected,Rejected,Rejected,Not Offered,No,31,5.55
8465,Data Scientist,LinkedIn,2024-01-22,Passed,Passed,Pending,Not Offered,Pending,59,4.05
8466,Data Analyst,Naukri,2024-06-05,Rejected,Passed,Rejected,Offered,Pending,9,9.17
8467,Data Scientist,Campus,2024-03-29,Rejected,Passed,Passed,Offered,No,46,4.61
8468,HR Executive,Campus,2024-07-20,Rejected,Passed,Pending,Offered,Yes,46,4.7
8469,Data Analyst,Company Website,2024-07-15,Rejected,Passed,Rejected,Not Offered,No,30,19.13
8470,Software Engineer,Referral,2024-02-14,Rejected,Rejected,Passed,Not Offered,No,53,4.16
8471,Business Analyst,Referral,2024-03-19,Rejected,Not Attended,Pending,Not Offered,Pending,23,10.47
